# 0 256 0 256 time:3.40004
0 0 3
0 1 4
0 2 4
0 3 3
0 4 3
0 5 3
0 6 3
0 7 3
0 8 3
0 9 3
0 10 3
0 11 4
0 12 3
0 13 3
0 14 3
0 15 4
0 16 3
0 17 3
0 18 3
0 19 3
0 20 3
0 21 3
0 22 3
0 23 3
0 24 3
0 25 3
0 26 3
0 27 3
0 28 4
0 29 4
0 30 3
0 31 4
0 32 3
0 33 3
0 34 3
0 35 3
0 36 4
0 37 3
0 38 4
0 39 3
0 40 4
0 41 4
0 42 3
0 43 3
0 44 3
0 45 3
0 46 3
0 47 3
0 48 3
0 49 3
0 50 3
0 51 3
0 52 3
0 53 3
0 54 4
0 55 3
0 56 3
0 57 4
0 58 4
0 59 3
0 60 3
0 61 3
0 62 3
0 63 3
0 64 4
0 65 4
0 66 4
0 67 4
0 68 4
0 69 3
0 70 3
0 71 3
0 72 3
0 73 4
0 74 4
0 75 4
0 76 3
0 77 4
0 78 3
0 79 3
0 80 4
0 81 3
0 82 3
0 83 3
0 84 4
0 85 4
0 86 3
0 87 3
0 88 3
0 89 4
0 90 3
0 91 4
0 92 4
0 93 3
0 94 3
0 95 4
0 96 3
0 97 4
0 98 4
0 99 4
0 100 3
0 101 4
0 102 4
0 103 3
0 104 3
0 105 4
0 106 4
0 107 4
0 108 4
0 109 3
0 110 3
0 111 3
0 112 3
0 113 3
0 114 3
0 115 4
0 116 4
0 117 4
0 118 3
0 119 3
0 120 4
0 121 4
0 122 3
0 123 3
0 124 3
0 125 3
0 126 3
0 127 4
0 128 4
0 129 4
0 130 3
0 131 4
0 132 4
0 133 4
0 134 3
0 135 4
0 136 3
0 137 3
0 138 3
0 139 4
0 140 4
0 141 3
0 142 3
0 143 3
0 144 4
0 145 4
0 146 4
0 147 4
0 148 3
0 149 3
0 150 4
0 151 3
0 152 3
0 153 3
0 154 3
0 155 4
0 156 4
0 157 4
0 158 3
0 159 4
0 160 4
0 161 4
0 162 4
0 163 4
0 164 4
0 165 4
0 166 4
0 167 4
0 168 4
0 169 3
0 170 4
0 171 4
0 172 3
0 173 3
0 174 3
0 175 3
0 176 3
0 177 3
0 178 3
0 179 3
0 180 4
0 181 3
0 182 3
0 183 3
0 184 3
0 185 3
0 186 4
0 187 3
0 188 3
0 189 3
0 190 3
0 191 4
0 192 3
0 193 3
0 194 3
0 195 3
0 196 3
0 197 4
0 198 4
0 199 4
0 200 3
0 201 3
0 202 3
0 203 3
0 204 4
0 205 4
0 206 4
0 207 3
0 208 4
0 209 3
0 210 3
0 211 3
0 212 3
0 213 3
0 214 4
0 215 4
0 216 4
0 217 4
0 218 4
0 219 4
0 220 3
0 221 3
0 222 4
0 223 3
0 224 3
0 225 3
0 226 3
0 227 3
0 228 4
0 229 4
0 230 3
0 231 3
0 232 3
0 233 3
0 234 3
0 235 3
0 236 4
0 237 3
0 238 3
0 239 3
0 240 4
0 241 3
0 242 3
0 243 3
0 244 3
0 245 3
0 246 4
0 247 3
0 248 4
0 249 3
0 250 3
0 251 4
0 252 3
0 253 3
0 254 3
0 255 3
1 0 3
1 1 4
1 2 4
1 3 4
1 4 4
1 5 3
1 6 3
1 7 3
1 8 3
1 9 4
1 10 3
1 11 4
1 12 3
1 13 3
1 14 3
1 15 3
1 16 4
1 17 3
1 18 4
1 19 3
1 20 3
1 21 4
1 22 3
1 23 3
1 24 3
1 25 3
1 26 3
1 27 3
1 28 3
1 29 3
1 30 3
1 31 3
1 32 4
1 33 3
1 34 4
1 35 4
1 36 3
1 37 4
1 38 3
1 39 3
1 40 4
1 41 3
1 42 3
1 43 3
1 44 3
1 45 3
1 46 3
1 47 3
1 48 3
1 49 3
1 50 3
1 51 3
1 52 3
1 53 3
1 54 4
1 55 3
1 56 4
1 57 3
1 58 3
1 59 3
1 60 4
1 61 4
1 62 3
1 63 3
1 64 4
1 65 4
1 66 4
1 67 4
1 68 4
1 69 3
1 70 4
1 71 4
1 72 4
1 73 4
1 74 3
1 75 3
1 76 3
1 77 3
1 78 4
1 79 4
1 80 4
1 81 4
1 82 3
1 83 4
1 84 4
1 85 3
1 86 4
1 87 4
1 88 3
1 89 3
1 90 3
1 91 4
1 92 4
1 93 4
1 94 4
1 95 4
1 96 3
1 97 4
1 98 4
1 99 4
1 100 3
1 101 4
1 102 4
1 103 4
1 104 4
1 105 3
1 106 4
1 107 4
1 108 4
1 109 4
1 110 3
1 111 3
1 112 3
1 113 3
1 114 3
1 115 3
1 116 3
1 117 4
1 118 4
1 119 3
